SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
135121885,Muchinga,Chinsali,Urban,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135121887,Muchinga,Chinsali,Urban,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
135134323,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135137857,Muchinga,Chinsali,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135138252,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135138315,Muchinga,Chinsali,Urban,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135138409,Muchinga,Chinsali,Rural,Male,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135138462,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135141266,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135142637,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135142930,Muchinga,Chinsali,Rural,Male,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,45+
135144507,Muchinga,Chinsali,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,15 – 18
135144528,Muchinga,Chinsali,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,25 – 34
135144529,Muchinga,Chinsali,Rural,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,35 – 44
135145801,Muchinga,Chinsali,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134843950,Luapula,Mansa,Urban,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134912076,Luapula,Mansa,Rural,Female,2,,DE,Other (specify) …….,Christian,Not employed,D,Under K 849,,19 – 24
134751728,Luapula,Nchelenge,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
134760800,Luapula,Nchelenge,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134871714,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
135079449,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,19 – 24
134703772,Luapula,Nchelenge,Urban,Male,2,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135079452,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,19 – 24
135079453,Luapula,Samfya,Rural,Male,1,,DE,Primary,Christian,Employed not for cash,D,Under K 849,,35 – 44
135142315,Luapula,Samfya,Urban,Male,0,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,19 – 24
134951691,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134952288,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134841785,Luapula,Mansa,Urban,Male,2,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134952289,Luapula,Mansa,Rural,Male,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134846313,Luapula,Mansa,Urban,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,25 – 34
135087240,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134918196,Luapula,Mansa,Rural,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135079450,Luapula,Samfya,Rural,Male,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134762533,Luapula,Nchelenge,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135079451,Luapula,Kawambwa,Rural,Male,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134952292,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,45+
134868593,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134876984,Luapula,Mansa,Rural,Male,2,,DE,Other (specify) …….,Christian,Not employed,D,Under K 849,,15 – 18
135149770,Luapula,Samfya,Urban,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
134751748,Luapula,Nchelenge,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134918455,Luapula,Mansa,Rural,Female,1,,DE,Other (specify) …….,Christian,Not employed,D,Under K 849,,15 – 18
134753766,Luapula,Nchelenge,Rural,Female,2,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
134914668,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135036596,Luapula,Kawambwa,Urban,Male,0,,DE,Secondary,Christian,Employed not for cash,D,Under K 849,,35 – 44
134703771,Luapula,Nchelenge,Urban,Male,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134874774,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
134918197,Luapula,Mansa,Rural,Male,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134917841,Luapula,Mansa,Rural,Female,2,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
134873121,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
134980350,Luapula,Kawambwa,Rural,Male,2,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
134876982,Luapula,Mansa,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135118609,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135149817,Luapula,Samfya,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
134751746,Luapula,Nchelenge,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134918454,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134951739,Luapula,Mansa,Rural,Female,2,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134802475,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134923735,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134769636,Luapula,Nchelenge,Rural,Male,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,15 – 18
135036599,Luapula,Kawambwa,Urban,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134751346,Luapula,Nchelenge,Rural,Male,2,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135149815,Luapula,Samfya,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135075973,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135116228,Luapula,Samfya,Rural,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
134918449,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134806677,Luapula,Mansa,Rural,Male,2,,DE,Other (specify) …….,Christian,Not employed,D,Under K 849,,15 – 18
134813954,Luapula,Mansa,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
134864538,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134917846,Luapula,Mansa,Rural,Male,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,15 – 18
134803652,Luapula,Mansa,Rural,Male,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,15 – 18
134698253,Luapula,Nchelenge,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,45+
134841786,Luapula,Mansa,Urban,Male,2,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134753765,Luapula,Nchelenge,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134803748,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134906025,Luapula,Mansa,Rural,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,35 – 44
134955405,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,15 – 18
134918456,Luapula,Mansa,Rural,Male,1,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,45+
135117527,Luapula,Samfya,Rural,Female,1,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,35 – 44
134955408,Luapula,Mansa,Rural,Male,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
134911445,Luapula,Mansa,Rural,Male,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,35 – 44
135087242,Luapula,Samfya,Rural,Male,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135087241,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134918192,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,45+
135117531,Luapula,Samfya,Rural,Male,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134991604,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134991603,Luapula,Kawambwa,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134917845,Luapula,Mansa,Rural,Male,1,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,35 – 44
135117530,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,25 – 34
134922609,Luapula,Mansa,Rural,Male,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134946811,Luapula,Mansa,Rural,Male,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135075975,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134759936,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134952294,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134702886,Luapula,Nchelenge,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135075972,Luapula,Samfya,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134746811,Luapula,Nchelenge,Urban,Male,2,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,35 – 44
134756905,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134699421,Luapula,Nchelenge,Rural,Male,2,,DE,Other (specify) …….,Christian,Don’t know/refuse,D,Under K 849,,15 – 18
134949329,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134918457,Luapula,Mansa,Rural,Female,1,,DE,No formal education,Christian,Not employed,D,Under K 849,,19 – 24
134761218,Luapula,Nchelenge,Rural,Female,2,,DE,No formal education,Christian,Not employed,D,Under K 849,,25 – 34
134871715,Luapula,Mansa,Rural,Male,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,45+
134991962,Luapula,Kawambwa,Rural,Female,2,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135117528,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,35 – 44
135075974,Luapula,Samfya,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
134951481,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134750372,Luapula,Nchelenge,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
134955406,Luapula,Mansa,Rural,Male,1,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134769635,Luapula,Nchelenge,Rural,Male,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134816268,Luapula,Mansa,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,45+
135117529,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134939837,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135117533,Luapula,Samfya,Rural,Male,1,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,25 – 34
134840131,Luapula,Mansa,Urban,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,15 – 18
135118606,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134753767,Luapula,Nchelenge,Rural,Female,2,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134750373,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134770795,Luapula,Nchelenge,Rural,Female,2,,DE,No formal education,Christian,Not employed,D,Under K 849,,45+
134770796,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134844225,Luapula,Mansa,Urban,Female,2,,DE,Primary,Christian,Employed not for cash,D,Under K 849,,25 – 34
134955409,Luapula,Mansa,Rural,Female,1,,DE,No formal education,Christian,Don’t know/refuse,D,Under K 849,,25 – 34
134955411,Luapula,Mansa,Rural,Male,2,,DE,Tertiary,Christian,Employed for cash,D,Under K 849,,15 – 18
135118106,Luapula,Samfya,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,45+
135149959,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135149813,Luapula,Samfya,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135149814,Luapula,Samfya,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134912075,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134980347,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134698372,Luapula,Nchelenge,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
134703519,Luapula,Nchelenge,Urban,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134748426,Luapula,Nchelenge,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134752415,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134752416,Luapula,Nchelenge,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134809009,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134825185,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134825186,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134825190,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,15 – 18
134868845,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134883040,Luapula,Mansa,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134883042,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Not employed,D,Under K 849,,15 – 18
134907443,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134913149,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134922604,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134923736,Luapula,Mansa,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
134945294,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134949725,Luapula,Mansa,Rural,Male,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,25 – 34
134949728,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134949729,Luapula,Mansa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134949731,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
134953866,Luapula,Mansa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134971101,Luapula,Mansa,Rural,Female,0,,DE,No formal education,Christian,Employed for cash,D,Under K 849,,19 – 24
134977257,Luapula,Kawambwa,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
134991961,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134991964,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
134994930,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
134994932,Luapula,Kawambwa,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
134994934,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,35 – 44
134994993,Luapula,Kawambwa,Rural,Female,0,,DE,Primary,Christian,Employed for cash,D,Under K 849,,45+
135020912,Luapula,Kawambwa,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135024136,Luapula,Kawambwa,Urban,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135026255,Luapula,Kawambwa,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135071899,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135073220,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135074370,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,35 – 44
135075969,Luapula,Samfya,Rural,Female,0,,DE,Secondary,Christian,Not employed,D,Under K 849,,19 – 24
135075970,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135075971,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135076313,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
135077355,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135078508,Luapula,Samfya,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
135081108,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135081109,Luapula,Samfya,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,19 – 24
135081110,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135081111,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135116231,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,25 – 34
135117568,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135118607,Luapula,Samfya,Rural,Male,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135118608,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,19 – 24
135119022,Luapula,Samfya,Rural,Female,2,,DE,Primary,Christian,Employed for cash,D,Under K 849,,19 – 24
135119023,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,15 – 18
135119024,Luapula,Samfya,Rural,Female,0,,DE,No formal education,Christian,Not employed,D,Under K 849,,15 – 18
135119025,Luapula,Samfya,Rural,Male,1,,DE,Secondary,Christian,Employed for cash,D,Under K 849,,25 – 34
135119026,Luapula,Samfya,Rural,Female,1,,DE,Primary,Christian,Not employed,D,Under K 849,,45+
135119030,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,D,Under K 849,,35 – 44
