SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
60727079,Southern,Livingstone,Urban,Male,0,None,C2,Some university,Anglican/Protestant,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60727080,Southern,Livingstone,Urban,Male,1,One,C1,Some university,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60727081,Southern,Livingstone,Urban,Female,0,None,C1,Some university,Other Christian,Self employed,D,"K 1675- K2,499",Yes,45 - 60
60730747,Lusaka,Lusaka,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Self employed,C2,K 850-K 1674,Yes,25 – 34
60730748,Lusaka,Lusaka,Urban,Male,3,Two or More,AB,Some university,Others,Student,C1,K 850-K 1674,Yes,18 – 24
60730749,Lusaka,Lusaka,Urban,Female,1,None,AB,Completed high School,Others,Self employed,C2,K 850-K 1674,Yes,25 – 34
60730750,Lusaka,Lusaka,Urban,Male,1,One,AB,Some high school,Others,Student,C2,No Income,Yes,15 – 17
60736141,Eastern,Chipata,Rural,Male,3,None,D,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,18 – 24
60736738,Eastern,Petauke,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,D,K 850-K 1674,Yes,18 – 24
60736739,Eastern,Petauke,Urban,Male,1,None,C1,Some high school,Other Christian,Student,C2,Under K 849,Yes,18 – 24
60738754,Eastern,Petauke,Rural,Male,1,None,C1,Some high school,Other Christian,Self employed,AB,"K 26,320   -  K 29,689",Yes,35 – 44
60739590,Copperbelt,Kalulushi,Rural,Male,2,One,C2,Don’t know (DON’T READ),Other Christian,Self employed,D,"K 2,500   -  K 3,154",No,45 - 60
60740056,Copperbelt,Ndola,Rural,Female,2,None,C1,Completed high School,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60740668,Copperbelt,Mufulira,Rural,Male,1,None,C1,Some high school,Other Christian,Student,Do not know,No Income,Yes,18 – 24
60741310,Copperbelt,Ndola,Rural,Male,1,None,C2,Some primary school,Roman Catholic,Working Full-Time,C1,"K 5,365  -  K 6,102",No,45 - 60
60741340,Eastern,Chipata,Rural,Female,1,None,C1,Some high school,Roman Catholic,Working Full-Time,D,"K 2,500   -  K 3,154",Yes,25 – 34
60741415,Lusaka,Lusaka,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Self employed,Do not know,Do not know,Yes,35 – 44
60741417,Lusaka,Lusaka,Urban,Female,1,None,C2,Some university,Anglican/Protestant,Housewife,Do not know,No Income,Yes,25 – 34
60742008,Copperbelt,Kalulushi,Rural,Female,1,None,C2,Completed high School,Seventh Day Adventists,Housewife,D,"K 1675- K2,499",Yes,25 – 34
60742046,Copperbelt,Mufulira,Rural,Male,2,None,C1,Some high school,Roman Catholic,Student,Do not know,No Income,Yes,15 – 17
60742565,Copperbelt,Luanshya,Urban,Female,1,None,C2,Some high school,Roman Catholic,Retired - voluntary scholarspensioners,D,K 850-K 1674,Yes,45 - 60
60742566,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Student,D,"K 1675- K2,499",Yes,25 – 34
60742572,Copperbelt,Luanshya,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Student,D,K 850-K 1674,Yes,18 – 24
60743057,Copperbelt,Ndola,Rural,Female,1,None,C2,Primary school completed,Other Christian,Self employed,C2,"K 2,500   -  K 3,154",No,25 – 34
60743161,Copperbelt,Kalulushi,Rural,Male,1,One,C1,Don’t know (DON’T READ),Other Christian,Self employed,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60743325,Copperbelt,Kitwe,Rural,Female,3,None,C1,Completed high School,Seventh Day Adventists,Working Full-Time,D,"K 2,500   -  K 3,154",Yes,35 – 44
60743326,Copperbelt,Kitwe,Urban,Male,3,None,C2,Completed high School,Anglican/Protestant,Working Full-Time,D,"K 14,632 -  K 17,499",Yes,35 – 44
60743327,Copperbelt,Kitwe,Urban,Female,2,None,C2,Completed high School,Anglican/Protestant,Working Full-Time,C2,"K 14,632 -  K 17,499",Yes,35 – 44
60743764,Copperbelt,Mufulira,Rural,Female,1,None,C1,Some high school,Anglican/Protestant,Unemployed [NOT SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60743838,Copperbelt,Kitwe,Urban,Male,2,None,C1,Some university,Others,Student,C2,"K 2,500   -  K 3,154",Yes,15 – 17
60743839,Copperbelt,Kitwe,Urban,Male,0,None,AB,Completed high School,Seventh Day Adventists,Student,C1,"K 2,500   -  K 3,154",Yes,25 – 34
60743840,Copperbelt,Kitwe,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Self employed,Do not know,"K 5,365  -  K 6,102",Yes,25 – 34
60744513,Copperbelt,Kalulushi,Rural,Female,1,One,C2,Some primary school,Other Christian,Housewife,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60744929,Copperbelt,Luanshya,Urban,Female,1,None,C1,Some high school,Roman Catholic,Student,D,K 850-K 1674,Yes,15 – 17
60744930,Copperbelt,Luanshya,Urban,Female,0,None,C1,Some high school,Anglican/Protestant,Housewife,C1,"K 7,893 -  K 11,261",Yes,35 – 44
60744986,Eastern,Petauke,Rural,Female,1,None,D,Primary school completed,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60744987,Eastern,Petauke,Rural,Female,1,None,C2,Completed high School,Others,Self employed,D,K 850-K 1674,Yes,25 – 34
60745142,Copperbelt,Mufulira,Rural,Female,0,None,C1,Completed high School,Anglican/Protestant,Housewife,Do not know,No Income,Yes,25 – 34
60745321,Copperbelt,Chilililabombwe,Rural,Male,1,None,C1,Completed high School,Others,Self employed,No Income,No Income,No,35 – 44
60745322,Copperbelt,Chilililabombwe,Rural,Female,1,None,C1,Completed high School,Roman Catholic,Housewife,No Income,No Income,Yes,35 – 44
60745323,Copperbelt,Chilililabombwe,Rural,Male,1,None,C2,Some high school,Others,Student,No Income,No Income,No,18 – 24
60745324,Copperbelt,Chilililabombwe,Rural,Female,1,None,C1,Completed high School,Others,Self employed,No Income,No Income,Yes,18 – 24
60745325,Copperbelt,Chilililabombwe,Rural,Female,1,None,C2,Primary school completed,Seventh Day Adventists,Housewife,No Income,No Income,Yes,18 – 24
60745443,Copperbelt,Ndola,Urban,Female,0,Two or More,AB,University completed,Other Christian,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,25 – 34
60745444,Copperbelt,Ndola,Urban,Male,1,None,C2,Completed high School,Roman Catholic,Unemployed [NOT SEEKING A JOB],D,K 850-K 1674,Yes,25 – 34
60745445,Copperbelt,Ndola,Urban,Female,1,One,C2,Any other post-high school qualification,Seventh Day Adventists,Housewife,C2,Under K 849,Yes,25 – 34
60745446,Copperbelt,Ndola,Urban,Male,1,One,C1,Completed high School,Others,Unemployed [NOT SEEKING A JOB],D,"K 1675- K2,499",Yes,18 – 24
60745447,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [NOT SEEKING A JOB],D,Under K 849,Yes,18 – 24
60745448,Copperbelt,Ndola,Urban,Female,0,None,C2,Completed high School,Others,Unemployed [NOT SEEKING A JOB],D,Under K 849,Yes,18 – 24
60745449,Copperbelt,Ndola,Urban,Male,1,None,AB,Completed high School,Others,Unemployed [NOT SEEKING A JOB],C2,Under K 849,No,18 – 24
60745450,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Others,Self employed,D,K 850-K 1674,Yes,45 - 60
60745451,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Others,Housewife,D,K 850-K 1674,Yes,25 – 34
60745881,Central,Chibombo,Urban,Female,1,None,C2,Some primary school,Other Christian,Unemployed [SEEKING A JOB],D,K 850-K 1674,Yes,25 – 34
60745882,Central,Chibombo,Urban,Female,1,One,C1,Completed high School,Other Christian,Student,C1,Under K 849,Yes,18 – 24
60745883,Central,Chibombo,Urban,Male,1,None,C2,Primary school completed,Anglican/Protestant,Working Full-Time,C2,"K 1675- K2,499",Yes,35 – 44
60745884,Central,Chibombo,Urban,Male,1,None,AB,Completed high School,Other Christian,Student,C1,Under K 849,Yes,18 – 24
60745976,Copperbelt,Kalulushi,Rural,Male,1,None,C2,Primary school completed,Other Christian,Unemployed [SEEKING A JOB],D,"K 3,891  -  K 4,627",Yes,18 – 24
60746364,Copperbelt,Ndola,Rural,Female,1,None,C1,Completed high School,Other Christian,Self employed,D,"K 1675- K2,499",Yes,25 – 34
60746449,Copperbelt,Mufulira,Rural,Male,1,None,AB,Any other post-high school qualification,Anglican/Protestant,Working Full-Time,Do not know,Do not know,Yes,18 – 24
60746542,Copperbelt,Kitwe,Rural,Male,3,None,C2,Completed high School,Orthodox,Working Full-Time,D,"K 5,365  -  K 6,102",Yes,25 – 34
60747275,Copperbelt,Chilililabombwe,Rural,Female,1,None,C1,Primary school completed,Others,Housewife,No Income,No Income,Yes,25 – 34
60747296,Copperbelt,Kitwe,Rural,Male,1,One,C1,Completed high School,Others,Unemployed [SEEKING A JOB],C1,K 850-K 1674,Yes,25 – 34
60747568,Copperbelt,Kalulushi,Rural,Female,1,None,C1,Don’t know (DON’T READ),Other Christian,Housewife,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60748701,Southern,Mazabuka,Rural,Male,1,None,C1,Completed high School,Seventh Day Adventists,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60748702,Southern,Mazabuka,Rural,Female,1,None,C2,Completed high School,Other Christian,Working Part-Time,D,Under K 849,Yes,18 – 24
60748703,Southern,Mazabuka,Rural,Male,1,None,C2,Some high school,Seventh Day Adventists,Working Part-Time,D,Under K 849,Yes,25 – 34
60748704,Southern,Mazabuka,Rural,Male,1,None,D,Some primary school,Seventh Day Adventists,Self employed,D,Under K 849,Yes,18 – 24
60748705,Southern,Mazabuka,Rural,Male,1,None,C2,Completed high School,Roman Catholic,Working Full-Time,D,K 850-K 1674,Yes,35 – 44
60748706,Southern,Mazabuka,Rural,Male,1,None,C2,Completed high School,Refused (DON’T READ),Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,45 - 60
60748707,Southern,Mazabuka,Rural,Male,1,None,C2,Some high school,Other Christian,Working Full-Time,D,K 850-K 1674,Yes,35 – 44
60748708,Southern,Mazabuka,Rural,Male,0,None,D,Some primary school,Seventh Day Adventists,Retired - voluntary scholarspensioners,D,Under K 849,Yes,45 - 60
60748709,Southern,Mazabuka,Rural,Male,0,None,C2,Some high school,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,35 – 44
60748710,Southern,Mazabuka,Rural,Male,0,None,C2,Completed high School,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60748711,Southern,Mazabuka,Rural,Female,0,None,C2,Completed high School,Seventh Day Adventists,Working Part-Time,D,Under K 849,Yes,18 – 24
60748712,Southern,Mazabuka,Rural,Female,1,None,D,Some primary school,Seventh Day Adventists,Housewife,D,Under K 849,Yes,45 - 60
60748992,Copperbelt,Mufulira,Rural,Male,2,None,C1,Don’t know (DON’T READ),Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60749180,Copperbelt,Mufulira,Rural,Male,0,None,C1,Some high school,Other Christian,Unemployed [SEEKING A JOB],Do not know,Do not know,No,18 – 24
60749457,Copperbelt,Kitwe,Urban,Male,1,None,C1,Some high school,Other Christian,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,18 – 24
60749750,Copperbelt,Chilililabombwe,Rural,Male,2,None,C2,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,18 – 24
60750328,Copperbelt,Ndola,Urban,Female,1,None,C1,Completed high School,Seventh Day Adventists,Housewife,D,"K 1675- K2,499",Yes,18 – 24
60750561,Copperbelt,Luanshya,Urban,Male,1,None,C2,Completed high School,Roman Catholic,Self employed,C2,"K 1675- K2,499",Yes,35 – 44
60750562,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Self employed,C2,"K 4,628   -  K 5,364",Yes,18 – 24
60750569,Copperbelt,Luanshya,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Self employed,D,K 850-K 1674,Yes,25 – 34
60751041,Copperbelt,Mufulira,Rural,Male,1,None,C2,Completed high School,Anglican/Protestant,Working Part-Time,Do not know,Do not know,Yes,18 – 24
60751304,Eastern,Petauke,Rural,Female,1,None,C2,Completed high School,Other Christian,Self employed,D,K 850-K 1674,Yes,35 – 44
60752637,Lusaka,Kafue,Urban,Female,1,None,C1,Some high school,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,25 – 34
60752638,Lusaka,Kafue,Urban,Male,1,None,C2,Completed high School,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,18 – 24
60752639,Lusaka,Kafue,Urban,Female,1,None,C1,Primary school completed,Seventh Day Adventists,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,45 - 60
60752640,Lusaka,Kafue,Urban,Female,1,One,C1,Completed high School,Other Christian,Working Part-Time,D,"K 1675- K2,499",Yes,35 – 44
60752641,Lusaka,Kafue,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,25 – 34
60752642,Lusaka,Kafue,Urban,Female,1,None,C1,Completed high School,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,45 - 60
60752643,Lusaka,Kafue,Urban,Female,1,One,AB,Completed high School,Roman Catholic,Working Full-Time,C2,No Income,Yes,25 – 34
60752644,Lusaka,Kafue,Urban,Male,1,None,C1,Completed high School,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,25 – 34
60752645,Lusaka,Kafue,Urban,Male,1,One,C1,Some high school,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,18 – 24
60753398,Copperbelt,Chingola,Rural,Female,1,None,D,Some primary school,Roman Catholic,Housewife,D,Under K 849,No,35 – 44
60753399,Copperbelt,Chingola,Rural,Female,0,None,D,Some primary school,Other Christian,Housewife,D,Under K 849,Yes,18 – 24
60753400,Copperbelt,Chingola,Rural,Female,1,None,C2,Some high school,Other Christian,Student,Do not know,Under K 849,Yes,18 – 24
60753401,Copperbelt,Chingola,Rural,Female,1,None,C2,Some high school,Other Christian,Housewife,Do not know,Under K 849,No,25 – 34
60753402,Copperbelt,Chingola,Rural,Female,1,None,C2,Some high school,Other Christian,Housewife,Do not know,Under K 849,Yes,25 – 34
60753404,Copperbelt,Chingola,Rural,Male,1,None,D,Primary school completed,Roman Catholic,Student,Do not know,Under K 849,No,18 – 24
60753405,Copperbelt,Chingola,Rural,Female,2,None,C2,Some primary school,Roman Catholic,Housewife,Do not know,Do not know,No,45 - 60
60753406,Copperbelt,Chingola,Rural,Female,1,None,C2,No formal education,Other Christian,Housewife,Do not know,Do not know,Yes,45 - 60
60753407,Copperbelt,Chingola,Rural,Male,2,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],D,K 850-K 1674,No,45 - 60
60753408,Copperbelt,Chingola,Rural,Female,0,None,C2,No formal education,Other Christian,Housewife,Do not know,Under K 849,Yes,35 – 44
60753952,Muchinga,Nakonde,Rural,Male,1,None,C2,Primary school completed,Other Christian,Self employed,D,Under K 849,Yes,25 – 34
60753953,Muchinga,Nakonde,Rural,Female,1,None,D,Some primary school,Anglican/Protestant,Unemployed [NOT SEEKING A JOB],D,Under K 849,Yes,25 – 34
60753954,Muchinga,Nakonde,Rural,Male,1,None,C2,Some primary school,Other Christian,Unemployed [NOT SEEKING A JOB],D,K 850-K 1674,Yes,25 – 34
60753955,Muchinga,Nakonde,Rural,Male,2,None,C2,Some primary school,Anglican/Protestant,Self employed,D,Under K 849,No,35 – 44
60753956,Muchinga,Nakonde,Rural,Female,0,None,C2,No formal education,Other Christian,Housewife,D,Under K 849,Yes,25 – 34
60753957,Muchinga,Nakonde,Rural,Male,0,None,C2,Primary school completed,Other Christian,Working Part-Time,D,K 850-K 1674,Yes,18 – 24
60753958,Muchinga,Nakonde,Rural,Male,1,None,D,Some primary school,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60754077,Southern,Livingstone,Rural,Male,0,None,D,Primary school completed,Other Christian,Unemployed [NOT SEEKING A JOB],D,Under K 849,No,18 – 24
60754078,Southern,Livingstone,Rural,Female,1,None,D,Primary school completed,Others,Housewife,D,Under K 849,No,25 – 34
60754079,Southern,Livingstone,Rural,Female,1,None,D,Primary school completed,Other Christian,Housewife,D,Under K 849,No,35 – 44
60754080,Southern,Livingstone,Rural,Female,1,None,D,Some primary school,Other Christian,Unemployed [NOT SEEKING A JOB],D,Under K 849,No,45 - 60
60754081,Southern,Livingstone,Rural,Male,0,None,D,Some primary school,Others,Unemployed [NOT SEEKING A JOB],D,Under K 849,No,35 – 44
60754082,Southern,Livingstone,Rural,Female,1,None,D,Primary school completed,Others,Self employed,D,Under K 849,Yes,45 - 60
60754083,Southern,Livingstone,Rural,Male,1,None,D,Primary school completed,Roman Catholic,Self employed,D,Under K 849,Yes,35 – 44
60754084,Southern,Livingstone,Rural,Male,1,None,D,Some high school,Others,Self employed,D,Under K 849,No,45 - 60
60754085,Southern,Livingstone,Rural,Male,1,None,D,Some high school,Anglican/Protestant,Self employed,D,K 850-K 1674,Yes,35 – 44
60754086,Southern,Livingstone,Rural,Male,1,None,D,Primary school completed,Seventh Day Adventists,Self employed,D,Under K 849,Yes,25 – 34
60754087,Southern,Livingstone,Rural,Male,1,None,D,Some high school,Others,Self employed,D,Under K 849,Yes,25 – 34
60754090,Southern,Livingstone,Rural,Male,1,None,D,Completed high School,Others,Self employed,D,K 850-K 1674,Yes,18 – 24
60754091,Southern,Livingstone,Rural,Male,0,None,D,Primary school completed,Seventh Day Adventists,Self employed,D,Under K 849,Yes,35 – 44
60754092,Southern,Livingstone,Rural,Male,0,None,D,Some high school,Seventh Day Adventists,Self employed,D,Under K 849,Yes,35 – 44
60754093,Southern,Livingstone,Rural,Male,1,None,D,Primary school completed,Seventh Day Adventists,Self employed,D,Under K 849,Yes,35 – 44
60754094,Southern,Livingstone,Rural,Female,0,None,D,Some primary school,Roman Catholic,Unemployed [NOT SEEKING A JOB],D,Under K 849,No,25 – 34
60755118,Northern,Kasama,Rural,Male,0,None,D,Some high school,Roman Catholic,Retired - voluntary scholarspensioners,No Income,No Income,Yes,45 - 60
60755119,Northern,Kasama,Rural,Female,0,None,C2,Some high school,Anglican/Protestant,Unemployed [NOT SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60755120,Northern,Kasama,Rural,Female,1,None,C2,Some university,Other Christian,Unemployed [NOT SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60755121,Northern,Kasama,Urban,Male,1,One,AB,Any other post-high school qualification,Other Christian,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60755122,Northern,Kasama,Rural,Female,1,None,C2,Some high school,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60755123,Northern,Kasama,Rural,Female,0,None,C2,Some high school,Anglican/Protestant,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,45 - 60
60755601,Central,Kabwe,Rural,Male,0,None,D,Primary school completed,Anglican/Protestant,Working Full-Time,Do not know,K 850-K 1674,No,25 – 34
60755602,Central,Kabwe,Urban,Male,1,None,AB,Completed high School,Roman Catholic,Self employed,C2,"K 4,628   -  K 5,364",Yes,35 – 44
60755603,Central,Kabwe,Urban,Male,1,None,C2,Completed high School,Other Christian,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60757629,North-Western,Solwezi,Urban,Male,1,None,AB,University completed,Other Christian,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,25 – 34
60757630,North-Western,Solwezi,Urban,Male,1,None,C1,University completed,Anglican/Protestant,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,25 – 34
